"Program","Year","Period","Geo.Level","State","Strawberries","type","items","units","Domain","name","code","Value","CV....","Total"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"1","(L)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"16","69.4",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"2","(H)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"11.0","307"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"28","53.2",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"10","42.4",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"1","(L)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"4","(H)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"1","(L)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"4","82.2",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"2","(H)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"44.1","50"
"CENSUS",2022,"YEAR","STATE","WEST VIRGINIA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"10.2","59"
"CENSUS",2022,"YEAR","STATE","WEST VIRGINIA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"11.3","65"
"CENSUS",2022,"YEAR","STATE","WEST VIRGINIA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"37.8","6"
"CENSUS",2022,"YEAR","STATE","WEST VIRGINIA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"33.4","91"
"CENSUS",2022,"YEAR","STATE","WEST VIRGINIA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"31.3","116"
"CENSUS",2022,"YEAR","STATE","WEST VIRGINIA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"29.6","33"
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"115","11.9",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"136","49.1",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"200","15.8",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"25.5","529"
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"165","8.4",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"169","53.3",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"294","24.4",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"20.0","726"
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"51","9.4",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"33","82.0",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"94","56.0",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"20.3","197"
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"140","10.5",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"72","5.7",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"9","48.3",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"2","(H)",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"38","27.8",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"6.5","261"
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"180","9.3",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"75","5.5",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"9","48.3",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"2","(H)",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"39","27.1",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"6.9","305"
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"60","24.4",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"45","11.2",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"6","41.8",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"1","(H)",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"27","43.7",NA
"CENSUS",2022,"YEAR","STATE","WISCONSIN","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"14.1","139"
"CENSUS",2022,"YEAR","STATE","WYOMING","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","WYOMING","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"67.1","1"
"CENSUS",2022,"YEAR","STATE","WYOMING","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","WYOMING","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"89.4","3"
"CENSUS",2022,"YEAR","STATE","WYOMING","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"74.2","6"
"CENSUS",2022,"YEAR","STATE","WYOMING","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"(H)","3"
