"Program","Year","Period","Geo.Level","State","Strawberries","type","items","units","Domain","name","code","Value","CV....","Total"
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," SPINOSAD ",110003,"2,000",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," THIAMETHOXAM ",60109,"1,300",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," TOTAL",NA,"231,600",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," ACIBENZOLAR-S-METHYL ",61402,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," CAPSICUM OLEORESIN EXTRACT ",70704,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," CHLOROPICRIN ",81501,"11,299,000",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," DICHLOROPROPENE ",29001,"1,642,600",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," FLUTRIAFOL ",128940,"3,900",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," GARLIC OIL ",128827,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," HYDROGEN PEROXIDE ",595,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," IRON PHOSPHATE ",34903,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," METALDEHYDE ",53001,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," METAM-POTASSIUM ",39002,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," METAM-SODIUM ",39003,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," PEROXYACETIC ACID ",63201,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ",6800,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," REYNOUTRIA SACHALINE ",55809,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," TOTAL",NA,"15,611,900",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," NITROGEN",NA,"393,000",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," PHOSPHATE",NA,"216,000",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," POTASH",NA,"393,000",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," SULFUR",NA,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," AZOXYSTROBIN ",128810,"0.234",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS AMYLOLIQUEFACIENS STRAIN D747 ",16482,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS SUBTILIS ",6479,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BLAD ",30006,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BORAX DECAHYDRATE ",11102,"0.042",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BOSCALID ",128008,"0.354",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BT SUBSP KURSTAKI EVB-113-19 ",6544,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," CAPTAN ",81301,"1.693",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," CYFLUFENAMID ",555550,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," CYPRODINIL ",288202,"0.316",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," DIFENOCONAZOLE ",128847,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," FENHEXAMID ",90209,"0.659",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," FLUDIOXONIL ",71503,"0.211",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," FLUOPYRAM ",80302,"0.119",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," FLUXAPYROXAD ",138009,"0.161",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," FOSETYL-AL ",123301,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," ISOFETAMID ",270000,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," MEFENOXAM ",113502,"0.5",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," MONO-POTASSIUM SALT ",76416,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," MYCLOBUTANIL ",128857,"0.105",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," PENTHIOPYRAD ",90112,"0.271",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," POLYOXIN D ZINC SALT ",230000,"0.061",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," PROPICONAZOLE ",122101,"0.112",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," PYDIFLUMETOFEN ",90110,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," PYRACLOSTROBIN ",99100,"0.167",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," PYRIMETHANIL ",288201,"0.658",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," QUINOLINE ",55459,"0.095",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," SULFUR ",77501,"5.471",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," TETRACONAZOLE ",120603,"0.036",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," THIOPHANATE-METHYL ",102001,"0.695",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," THIRAM ",79801,"2.201",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," TRIFLOXYSTROBIN ",129112,"0.119",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," TRIFLUMIZOLE ",128879,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, HERBICIDE"," CARFENTRAZONE-ETHYL ",128712,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, HERBICIDE"," FLUMIOXAZIN ",129034,"0.078",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, HERBICIDE"," OXYFLUORFEN ",111601,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, HERBICIDE"," PENDIMETHALIN ",108501,"0.923",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," ABAMECTIN ",122804,"0.019",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," ACEQUINOCYL ",6329,"0.299",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," ACETAMIPRID ",99050,"0.129",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," AZADIRACHTIN ",121701,"0.03",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," BEAUVERIA BASSIANA ",128924,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," BIFENAZATE ",586,"0.5",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," BIFENTHRIN ",128825,"0.116",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," BT KURSTAK ABTS-1857 ",6523,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," BT KURSTAKI ABTS-351 ",6522,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," BT KURSTAKI SA-11 ",6519,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," CANOLA OIL ",11332,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," CHLORANTRANILIPROLE ",90100,"0.063",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ",16329,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," CYANTRANILIPROLE ",90098,"0.117",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," CYFLUMETOFEN ",138831,"0.178",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," ETOXAZOLE ",107091,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," FENBUTATIN-OXIDE ",104601,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," FENPROPATHRIN ",127901,"0.26",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," FENPYROXIMATE ",129131,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," FLONICAMID ",128016,"0.087",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," FLUPYRADIFURONE ",122304,"0.182",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," HEXYTHIAZOX ",128849,"0.186",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," IMIDACLOPRID ",129099,"0.457",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," LAMBDA-CYHALOTHRIN ",128897,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," MALATHION ",57701,"1.807",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," METHOXYFENOZIDE ",121027,"0.169",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," NALED ",34401,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," NEEM OIL ",25006,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," NEEM OIL, CLAR. HYD. ",25007,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," NOVALURON ",124002,"0.077",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," PIPERONYL BUTOXIDE ",67501,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," PYRETHRINS ",69001,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," PYRIDABEN ",129105,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," SPINETORAM ",110007,"0.071",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," SPINOSAD ",110003,"0.094",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, INSECTICIDE"," THIAMETHOXAM ",60109,"0.062",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," ACIBENZOLAR-S-METHYL ",61402,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," CAPSICUM OLEORESIN EXTRACT ",70704,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," CHLOROPICRIN ",81501,"188.284",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," DICHLOROPROPENE ",29001,"111.391",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," FLUTRIAFOL ",128940,"0.114",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," GARLIC OIL ",128827,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," HYDROGEN PEROXIDE ",595,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," IRON PHOSPHATE ",34903,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," METALDEHYDE ",53001,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," METAM-POTASSIUM ",39002,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," METAM-SODIUM ",39003,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," PEROXYACETIC ACID ",63201,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ",6800,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, OTHER"," REYNOUTRIA SACHALINE ",55809,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","FERTILIZER"," NITROGEN",NA,"13",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","FERTILIZER"," PHOSPHATE",NA,"10",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","FERTILIZER"," POTASH",NA,"13",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","FERTILIZER"," SULFUR",NA,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / YEAR"," AVG","CHEMICAL, FUNGICIDE"," AZOXYSTROBIN ",128810,"0.326",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / YEAR"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS AMYLOLIQUEFACIENS STRAIN D747 ",16482,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / YEAR"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS SUBTILIS ",6479,"(NA)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / YEAR"," AVG","CHEMICAL, FUNGICIDE"," BLAD ",30006,"(D)",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / YEAR"," AVG","CHEMICAL, FUNGICIDE"," BORAX DECAHYDRATE ",11102,"0.093",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / YEAR"," AVG","CHEMICAL, FUNGICIDE"," BOSCALID ",128008,"0.885",NA,NA
"SURVEY",2023,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / YEAR"," AVG","CHEMICAL, FUNGICIDE"," BT SUBSP KURSTAKI EVB-113-19 ",6544,"(NA)",NA,NA
